roi_id,wafer,z_star,Direct_error,Predictive entropy,Inverse margin,Direct-U head,DINOv2 anomaly,Conventional KD,Privileged student,Multimodal teacher
C_0_037,C,0,0,0.4791407405408441,-0.4759212577930046,-1.517443991457432,0.4307462945428529,0.5695073300075365,0.1556285231436228,0.6283400836365399
C_0_038,C,0,0,-0.8170555082410629,1.6774624934886109,-0.3132612904382116,-1.9318691689564744,0.8002561737845064,-1.4218732160314236,-0.2979720177131019
C_0_039,C,0,0,-0.3243250728767944,-0.968238495670978,1.951072167787276,-1.6715699768811765,-0.6311058248743008,-0.1951597448990865,0.5842494187124916
C_0_040,C,0,0,0.7963229140204366,0.9518581942785752,0.0515879340118628,-0.6043976542230106,-0.2378431629545014,0.9847048719085596,0.4330551875364408
C_0_041,C,0,0,0.5382990551038879,-1.339607845510393,0.4679318516108233,-0.6268319701223602,0.2178430450382691,-0.7907311473794112,0.0955520025319864
C_0_042,C,0,0,0.2583909568033109,0.7235476226405737,-0.146654126942002,0.0930547901729292,-1.5313492329435143,-0.2534772941761861,0.2192814149372982
C_0_043,C,0,0,-1.8929003063995344,-0.1044836394024453,-1.1744258667335945,1.420608748710921,-0.3127765924715956,0.2223202241605751,0.4500882568417087
C_0_044,C,0,0,0.6723588936040101,-2.77961106942517,-0.0326712872196259,-0.5759157154931874,1.3586196484066997,0.3625626903114529,0.8735778947770458
C_0_045,C,0,0,1.461838739991383,0.0025133502021113,0.4064736762098426,0.6339254133843926,1.8435478125107547,0.8964441211859897,-0.3883675553251136
C_0_046,C,0,0,1.262089366303572,-1.1421558700118963,-1.022641639799451,0.770865367781533,-0.1041947826289607,-0.7962082480625963,0.3567412363820624
C_0_047,C,0,0,0.2923475609613817,-0.4690564401186654,0.341613916133247,-1.3339659307878624,1.5490347191541405,0.1164605178173731,0.0382643117067414
C_0_048,C,0,0,-1.947098254505243,1.6703434145587428,1.2449100290042174,0.304997705595085,-0.4574500706656752,0.5172622276813857,-0.0009687434672534
C_0_049,C,0,0,1.1781810177850252,-1.2010276442187444,1.0696894010399192,-1.16836922980579,-0.7188135853751327,-0.6119818594675378,0.551401201125388
D_2_000,D,2,0,1.915931704100291,1.2365514450222812,0.6172547200308678,2.941872214755131,1.271497515709904,4.159149904159427,4.690977639553256
D_2_001,D,2,1,-0.565649560083707,4.903908602671969,1.57472041094528,2.016825553503771,5.409346220213762,9.083232449789774,8.670667234212521
D_2_002,D,2,0,2.571509253884005,2.501113552356304,0.5863206777838468,1.622543714680953,2.835908841476774,4.791864287156295,4.144099880253526
D_2_003,D,2,1,0.7347852711505796,4.989056624022342,3.621155206237901,-0.2744462460865005,6.489257143851303,8.195551600545471,8.96256086495294
D_2_004,D,2,0,0.4794492747561714,2.733396446797484,2.8103293507760227,1.763304920808244,3.468621867086562,2.900388032302888,3.7306301163039297
D_2_005,D,2,0,1.3063013845326843,1.441764447867735,2.903140560670761,0.6795803141380734,3.3872166881851324,4.232473976346674,4.856591778058426
D_2_006,D,2,0,3.690738972353605,2.3207977809788902,1.321649694423127,2.517200343419256,1.6845626855588034,4.474571975740531,4.4180400978699
D_2_007,D,2,0,1.6364433072770088,3.7191037853310327,1.033334040399564,1.484379738766008,4.492603770443369,4.121683026955752,4.517353537578609
D_2_008,D,2,1,2.9387394846708945,4.341190509506678,2.6269077319672847,0.3851893432166553,4.193332495244519,7.895070639126128,9.013561997441595
D_2_009,D,2,0,4.284959954690288,2.3764850778016577,2.300983654899033,2.757953310133073,3.015799305765722,5.671463562968523,5.072092996547336
D_2_010,D,2,0,4.09253720331974,2.42881931511778,1.345746589003132,2.5042557563812373,1.279857088189662,4.028281888185792,4.289798361638928
D_2_011,D,2,0,1.9708082302157937,2.275207912447278,2.342175885365759,0.9017654004529634,4.02489800813967,3.8354253227374175,4.340108711134558
D_2_012,D,2,0,1.798098722424361,1.7502363714194378,2.844568050717688,3.0518085933042896,3.989836916423736,4.243165758527154,5.032067595652153
D_2_013,D,2,1,1.0239117073880624,5.433438446087152,2.7780157785900403,1.073536074506077,4.079021866411298,7.976545684375887,8.893236189735337
D_2_014,D,2,0,1.231927407273011,2.387416977832121,1.1606204633173518,1.2228687803227771,3.248707146347644,4.012013265781918,4.07822320086866
D_2_015,D,2,0,2.631697934515963,1.1748248659899976,0.0873378384866931,1.796510191779295,3.5684120426081587,4.269365725150666,3.8725565627478
D_2_016,D,2,0,2.594663452262058,1.865490836121088,1.9411200529434671,0.6700663344722889,3.9915858086098335,4.5608839694062455,4.802461253800969
D_2_017,D,2,1,2.7377977889674496,4.116136071039086,2.7143549109894884,0.8619005573326457,4.618212602964517,8.106529753685605,9.059094788130846
D_2_018,D,2,0,3.343502071954907,3.071033264952941,1.9399161997892864,1.4063926246052627,4.629904683297557,3.55574118905566,4.509629493929872
D_2_019,D,2,1,1.6345399837085242,3.190051697061184,2.121649863444985,3.33905512900842,4.3480255877847815,7.976553732467707,9.079386116908562
D_2_020,D,2,0,2.029904349770669,1.671949255507701,1.5085548036121148,3.5117002973994973,2.7106682870473238,4.529345585918381,4.405406293904752
D_2_021,D,2,1,3.514053735618515,3.3734818205026507,3.265638011648944,1.1217534362936608,4.195823976957994,7.895172618449314,8.761098102293648
D_2_022,D,2,1,3.3301823827848978,1.518143010144434,2.497625321789486,3.412777051061096,2.344396892166154,8.498256338942793,8.512334602862893
D_2_023,D,2,1,3.938682219665525,1.935121190402857,2.673220575376001,1.3768646950063017,3.878178152907539,8.452943176397172,9.224336723929536
D_2_024,D,2,1,3.096275508456326,4.191644954205359,1.5784763802127015,1.8840766079820788,5.3748411989593015,7.467194232126898,8.962746826116456
D_2_025,D,2,0,1.7132468055039602,1.8740527699152203,1.579578326651971,2.737392301153797,3.443344339634873,4.43303702937653,5.169384192802233
D_2_026,D,2,0,2.552740325327999,2.7937507746783448,2.363797894647947,1.9930450709322505,2.512607141643859,5.242821207329923,4.077330459491135
D_2_027,D,2,1,1.346756004519864,4.650521414798239,1.544582163845189,4.439576265375004,4.841260179077692,8.797784689759906,8.758302086196803
D_2_028,D,2,0,0.0506758355710923,3.078732546414093,0.9407010245218184,1.9090317513749917,1.4468108258266592,4.118683869694485,3.834220806678748
D_2_029,D,2,0,2.825839726121472,2.404593876667426,1.8708489983046543,0.1177029244782823,2.940375014941276,4.639908532672607,4.956521891618681
D_2_030,D,2,0,2.0310745839737394,4.674178149184126,3.400970772533059,3.2354331009964823,3.6066262228438593,3.804243119893254,3.733001446968785
D_2_031,D,2,1,2.985512033021261,4.06564716058788,2.7409517782609303,0.9245674818191192,5.175934369426115,7.379372177534528,9.423758056163104
D_2_032,D,2,1,0.4778945451982275,2.961189797217897,4.009599508227739,1.0573859025287533,3.920505539853698,8.3720182053707,9.710092441188536
D_2_033,D,2,1,2.1436074690932125,4.133301497282834,2.418477346201086,-2.3036512353755456,5.351365135265821,8.209998045651693,8.997559333111608
D_2_034,D,2,1,1.8501786078355908,3.779710011087171,2.2399346391418096,2.680024759557804,6.150458750931705,8.311641140010913,9.343414480786056
D_2_035,D,2,0,1.0197348565791629,1.471174529587945,0.8077626153113597,2.6633810342205777,2.871603367891278,4.294088618695049,3.537268296276613
D_2_036,D,2,1,-0.2187687580780752,3.4173283097211438,1.9737754536377967,2.425899032590386,5.187952668735592,8.210047076807216,8.83961834480247
D_2_037,D,2,1,2.181408147328686,3.1616718668433754,3.985183737165322,2.6525619251662222,3.2391516939294283,7.801538190075186,8.286994812203547
D_2_038,D,2,0,3.2216303602077385,0.2649734563718264,2.5275502725015238,3.738957088417524,1.536700781334087,4.475060020891988,4.477754468510284
D_2_039,D,2,1,3.076247152329673,3.160157431319349,3.283121102239638,1.385040611601679,5.110063132062416,8.532983471355267,9.100672515634225
D_2_040,D,2,1,1.8488167379177425,3.0415467448101605,3.2550978321526487,2.6163303393308768,4.629666319327047,8.095188768264524,8.764223884054424
D_2_041,D,2,0,2.081405035437125,1.912730301872671,2.1904545600307666,0.6920034423433142,3.3680921516708127,4.630187338247622,4.8031014706049
D_2_042,D,2,0,3.046000100297511,0.6108458845915417,1.995194013436433,1.1807435658052274,2.7051465392220244,3.3430064454233106,4.547523389785711
D_2_043,D,2,1,-0.8505223283177417,2.9670369595616446,2.669183573181923,2.7707891503624102,4.354900724027084,7.756163539901213,8.90419473561419
D_2_044,D,2,0,1.9443293164917037,2.339900956110732,2.8713020905667967,2.1043910888250115,3.875363736740664,4.916945268932809,4.120018001422935
D_2_045,D,2,0,2.7790001839767973,2.500856059528845,2.6578662135078512,-0.0351275071529832,4.679128634919023,5.1482232177516005,3.7829568501391098
D_2_046,D,2,0,2.952660781542719,1.1697829611922692,2.6919722117669327,2.092682807779513,3.053316729764994,4.434893132582592,4.406147332690058
D_2_047,D,2,0,4.225912758762537,3.05974392127522,2.354144175420143,1.3753725573841002,1.7602770466035391,4.091375928538635,5.228057603840977
D_2_048,D,2,1,4.0188070988706,2.0289896155452998,1.78006608130925,0.4089562199291709,5.653690995418384,7.436318331801551,8.724589274525181
D_2_049,D,2,0,2.490703543432809,2.152955149005653,1.9384045792116624,2.181855662602344,3.746132063724551,4.482273808589318,4.664927332209621
D_2_050,D,2,0,2.4774700076442837,3.802010128240303,1.2585469238077422,1.130904821660426,3.8087872865751247,4.678635516221448,4.220224730830692
D_2_051,D,2,0,3.08368168499325,1.6397230647114978,3.2046578655617664,-0.3389756469982152,3.359138974433012,3.4927195480464723,4.753592911242401
D_2_052,D,2,0,1.4258412565720744,1.8323942836384288,0.097956082428507,0.2283479926718954,5.165973081687323,4.482263615743859,4.554214928709207
D_2_053,D,2,1,2.5497649313210187,4.4986603912054175,2.3321360845990307,3.641741915681535,4.631034742669228,8.306590261615597,8.926239630309631
D_2_054,D,2,1,3.7327987538481713,2.9276237736282003,4.937211535238166,-0.4595152587863962,5.011805205561218,8.299088914789023,8.258081357505224
D_2_055,D,2,1,5.046806518618864,3.02215286259272,2.2084654497622944,1.7138468678416283,3.00121187970384,7.520285229586716,8.829334640407751
D_2_056,D,2,0,1.9009158678353224,2.6153149045721498,1.0652153781939089,2.365746463509286,2.6703218694058872,4.410216284942817,4.814830151315463
D_2_057,D,2,0,2.03949913833767,3.508083482156516,2.182045090288534,2.400473148549623,2.575314815624989,3.382720284919751,4.163263007984283
D_2_058,D,2,0,2.3481002422345987,0.0002035575183683,3.4893763641455333,0.0742819547470474,3.1432547225222085,4.896844784683083,4.577086131964204
D_2_059,D,2,0,3.779004617510071,1.4826491243589108,2.0395495822406158,1.2008349573453,3.4579980587277115,4.205001241624278,4.065135857528697
D_2_060,D,2,0,2.0621083705135623,1.2980534255752074,2.8133488006981837,1.795483483270505,2.5579620128667915,3.6305869524647982,3.5404169718557403
D_2_061,D,2,1,4.436698795588931,2.163041158530235,2.6499529889465627,2.4166122029342683,6.0111453261329775,8.671170926082507,9.143307752742196
D_1_000,D,1,1,-0.7083215217859382,0.0426260069751576,0.9271269380991268,-0.8776037268432321,0.5076835402541366,4.505693130250425,4.888413469459599
D_1_001,D,1,0,-0.2325453696712439,-0.8899006445562962,4.10028786157124,-1.3248929711935309,-0.3177434037580313,-0.1926900062912941,-0.1065151462293365
D_1_002,D,1,0,-0.2477064458569074,0.3401761531156249,1.0211506376386257,1.384216160161397,0.2711170519426291,1.2415457789655346,-0.0054896276157526
D_1_003,D,1,0,0.983132155120275,-0.9444755480342952,0.4128422607092806,1.507959121909046,-1.0043383024008974,-0.3827444929402283,0.2636571215376843
D_1_004,D,1,0,1.306575471222848,0.1492894702393067,0.4600166702254839,0.5974426518208489,0.561449675563234,0.3135435360164312,-0.0829602131191787
D_1_005,D,1,1,-1.3868054476477905,1.3881828390146695,1.680574498438017,-0.8486014750736945,1.919426619644453,4.446939939814458,4.810957465194827
D_1_006,D,1,1,-0.6438970322640309,0.1696683706728444,1.7092174005872376,0.4187004900553021,1.1282442799405334,2.71078190518075,4.554851824870081
D_1_007,D,1,0,0.4210655984705777,0.1695144542973192,1.7220116130817915,0.2945273193088386,1.7458296407937597,0.7612317231481422,-0.7410975958480496
D_1_008,D,1,1,-0.3233670573572684,2.723478443180515,1.4411440330178722,0.9712025891634988,1.4743407525233942,3.8763912733727928,4.657910784789482
D_1_009,D,1,0,-1.9030347195595536,0.367373346978224,-0.4816181699531381,-1.4197578382776117,0.328811478042927,0.1795002771972909,-0.0473772346977147
D_1_010,D,1,0,1.298099965029349,-0.6686427267695667,1.4819219579638232,0.2792973017404151,-0.7422476985982639,-0.3855599092061946,-0.1961875516357068
D_1_011,D,1,0,0.6174626051920603,-0.065137106561792,0.6410366610712467,-0.0894107406900187,-1.3987761905740794,0.2081478853638894,0.2200799010737392
D_1_012,D,1,0,0.616471871075934,-0.9714567080386988,0.6638998363331954,-1.2603397905231293,-0.4767222537527601,-0.4344503158900479,-0.0807461816479068
D_1_013,D,1,0,-0.5943071455576192,0.3105595265007125,-0.5329104481387565,0.4086933083029119,-0.1887230793088097,-0.3081316839682423,0.4446863811421676
D_1_014,D,1,0,1.2861730652091512,0.9497328787127288,0.3764752592537478,0.1899698594347156,-0.2882165918180689,-0.0154170610618724,0.7305410131675512
D_1_015,D,1,0,-0.2999499955339003,-0.8511233249284297,0.2231617857043629,-0.3555119647658518,0.7751837082924337,-0.3552020122074586,0.3690814736684518
D_1_016,D,1,0,1.3705440972786902,-0.1939331525295124,0.913536156946421,0.6564516863870737,-1.9003861199499716,1.0627365694603434,-0.3611798114076523
D_1_017,D,1,0,-1.139581438678278,1.205907629016091,-0.5034190461785983,-1.6500029015924498,-0.910980538531572,-0.5586390688203939,-0.2065091817419206
D_1_018,D,1,0,-1.0676693096047511,-0.5154924020373053,1.0006562926173737,0.0697829437656115,-1.4731446526332723,-0.2116268878488658,0.5983487297371237
D_1_019,D,1,1,0.7558290132471204,1.1673735745634093,1.4243359907826418,0.470599600029045,2.5603216411954266,3.782812410899661,4.647095223901706
D_1_020,D,1,0,-0.8779151822463234,-1.0818604716501112,-0.1697678517030292,0.4881760594719027,-0.4077604831099282,0.1509771366923042,-0.1866865967741006
D_1_021,D,1,0,0.8443138317110379,-0.8618474643021515,0.3253436337018743,1.4790899310533654,-0.3642341630929575,0.5471641114296146,0.1344053205850087
D_1_022,D,1,0,0.3251096801613171,-0.5357420809037629,0.0924464364587508,-1.3736021814503476,-0.8749330040048092,0.5341999405697404,0.3667169832607522
D_1_023,D,1,0,-1.153714022328873,2.3150398305014592,1.8576144923978155,-1.7250429185380285,0.8912717041665519,0.117704880535132,0.4342875720543756
D_1_024,D,1,0,0.0910820011813753,-0.4239975697983131,-1.5782638988402098,0.4098448347828943,-0.3215347462589961,-0.142493595988405,0.3379565596904108
D_1_025,D,1,0,-0.4390971102342083,-0.5385545081397852,0.606675127472501,0.7047448837616284,0.2671499894876758,0.1786345712296534,-0.1796773464378725
D_1_026,D,1,0,1.144791036471309,-0.5778453688970677,-0.7105267522420191,2.7767954134789408,-1.6696989969079448,0.5325870970917685,0.0167503657134424
D_1_027,D,1,0,-0.7906912289727553,-0.1680233989551229,0.5183284019753993,0.8824837408708162,1.0265822123888473,0.4014733283295565,-0.0572328718523124
D_1_028,D,1,0,-0.5489663693411,0.7018626797285127,1.7967408364036377,-0.9661632607956124,0.3953661839120139,-0.1399588326958273,0.125256465226884
D_1_029,D,1,1,2.014046131720418,1.1802709291980604,0.669388720601259,0.9701491093159292,1.9517717969999795,3.05215255689666,4.002771610093056
D_1_030,D,1,1,3.2982417365531416,3.140867155830512,1.4383886088238684,-1.0967141898932076,2.529649049365127,5.142982193520963,4.817239518945207
D_1_031,D,1,0,2.49876083028492,0.2521191483739105,0.1052251897498725,-1.702024973461583,-0.0465236268485917,0.7244326278668257,-0.302061794170363
D_1_032,D,1,0,0.0790287645757602,1.5351113324230816,2.8894826072450304,3.3920500508380287,-0.0734555309326313,0.2696901486768714,0.7777382921013298
D_1_033,D,1,1,0.7735683838352803,1.2474956338213263,2.213196329085727,0.3211796482372241,1.996135862052255,4.032761905079109,5.359426907815393
D_1_034,D,1,0,1.916823327853325,0.6507335398371681,2.077191386485101,1.0234342226937,0.4301512299040516,-0.1269397542705563,0.9021460964331676
D_1_035,D,1,0,-0.155543507805789,-1.5077638554676556,-0.3781814353407402,0.8204699783347315,-0.1686261412405132,-0.4283842069825531,0.4393746777627576
D_1_036,D,1,1,-0.720436421421708,0.8405126659264406,0.1989211292411519,2.212946140557051,1.4909588083495051,3.849085635484139,4.638224014016048
D_1_037,D,1,0,0.146094496795373,-0.0600841199112573,2.0297575475901164,0.4797551610918071,-0.3720573058920183,-0.0004342164792067,0.5533463359387271
D_1_038,D,1,0,0.5643959756651643,-0.2429080253486892,0.7556318192050697,1.6465162046368027,0.6651536660768154,-0.2028528503971707,0.0361433654234687
D_1_039,D,1,0,-1.03643702227281,-2.246360926447084,0.6920779487382611,-1.155781548290888,0.8594281458574058,-0.6011210225195273,0.4191070263697628
D_1_040,D,1,0,-2.05778892687394,0.9396797646845776,1.2837833123027416,-1.610153078748552,0.0726792396826149,-0.0210707313838192,-0.2447462616387562
D_1_041,D,1,0,-1.7959118931926266,-0.3883530655647066,-0.3051770179484478,1.9195058240126648,1.680099202216045,0.4516724432603701,-0.0700734652701962
D_1_042,D,1,0,0.8317866052154113,-0.4316979855806246,1.7228668562784648,2.0001284535672528,-1.187927227087774,0.007045200432692,0.5094438982619536
D_1_043,D,1,0,-0.9479706453898046,-0.2450370860703461,0.9683239626824034,0.784193165185588,-0.0986110993811799,0.2170227853455085,1.0319093766912086
D_1_044,D,1,1,0.3233161345361076,0.726899797289438,1.7792401455569553,0.2153490208668137,2.880913509398786,2.9120806778014297,4.760838122678776
D_1_045,D,1,1,0.765698355422298,1.3910882107127032,0.629385982116743,0.1349904810850825,1.054256198954368,3.818901374462773,5.744343469908372
D_1_046,D,1,1,1.2739260988683871,-0.3601792889027106,1.8132298618792613,-0.9113926350612976,0.093802454106479,3.958661981308975,6.086231402417715
D_1_047,D,1,0,-0.4186284983918426,-0.9617569076616892,0.2451183705509824,2.0549718791853167,1.2604103411183656,-0.4705093719298931,-0.4041342739965767
D_1_048,D,1,0,0.6233946256007522,0.3178234477926631,1.9043805969045853,0.9489179927363632,0.5241109667746155,-0.7508410551252443,0.1191353250716711
D_1_049,D,1,1,-0.6125753651510537,1.1205212672695797,2.429646187104374,0.5677004363941579,0.4125134197469704,4.164847410479302,4.362877848103928
D_1_050,D,1,1,0.0478574679024851,0.5759526411432239,2.211885618264805,0.4130369653345392,2.104762789694073,3.588135553179618,4.766149870169293
D_1_051,D,1,0,-1.2805194847348385,-0.5897130503527301,1.4664636658798995,1.4356809778366888,-0.8104870592108467,0.3602374005498235,-0.1035385196123924
D_1_052,D,1,0,1.414709020452396,-0.8617078184130555,1.5838162546014325,0.7601328646605702,-1.074770611364697,-0.0801606769590325,0.1213271603466304
D_1_053,D,1,1,0.466145964916261,0.8906948442984881,-1.405927395086486,0.8356352447668788,1.2374740615431186,4.129313609649295,5.043134349367289
D_1_054,D,1,0,-0.9241343595378744,1.254947759880156,1.784884205766106,-1.330806267534932,-0.3396158694905854,-0.032789864440706,0.5771823358341298
D_1_055,D,1,0,-0.4404647475814331,-1.0889104382659451,0.6759601395658118,0.7816269494438697,-0.8376944879502624,-0.5549237040620554,0.3506511522279926
D_1_056,D,1,1,0.2228393990959063,2.5494839489826706,1.3949449931158262,2.634001888823114,1.0478926363129426,3.756766789968474,4.593871746509836
D_1_057,D,1,0,0.8756497391562619,0.9096030080587868,0.6662938576807454,-0.5013088177426346,-0.7526744708711466,0.0466700855898141,0.3030781688542334
D_1_058,D,1,0,-1.994545222731545,-0.4595983399781016,-0.4411370136013905,-0.0290089171143598,0.1245813898091935,0.4728080412125203,0.2254080142967136
D_1_059,D,1,0,-1.296507302031774,0.8350048166716135,0.4113666330057464,1.2404820310082774,0.040938153880102,-0.1103094102697254,0.3886336219724704
D_1_060,D,1,0,-0.4726340644468713,-1.520507987352142,1.6085348218222006,1.334010157713213,0.7190813054236596,-0.0283199746863568,0.2008371648484119
D_1_061,D,1,0,3.1653822909597578,-1.799180123375488,2.367369591649073,0.9184810030781884,-0.3019782832725666,0.6007013213907219,0.425365717519363
D_1_062,D,1,1,1.6945986156649933,-0.3843974543036155,0.6770777404949063,-2.082252499627804,0.3044310104074328,4.562020628837983,4.229093536350807
D_1_063,D,1,0,-0.1393145989136794,-0.4084890392137535,0.0460285152964589,0.7706523421296224,-1.027589168344211,0.5754247571229186,0.5851022300302487
D_1_064,D,1,0,0.8899994780135494,-0.3286655680622241,2.4017622865081005,-1.3535633449053155,-0.1477724530151147,0.6360291307075706,0.9137026910207338
D_1_065,D,1,0,2.57179521203792,-0.5197692243077895,0.067430705594998,-0.8886167704968493,1.4031004525564077,0.4172759909256167,0.3072752563153582
D_1_066,D,1,0,-0.2921799084692376,0.1360240290796758,3.0236359610618324,0.8483276407714211,0.859313857043339,0.6698488125586787,-0.2877242117057366
D_1_067,D,1,0,-0.4580166801219502,-2.2341498123435097,1.0006486427883532,-0.2542565729278693,-0.5056014857989051,0.508983564462546,0.6797766326100384
D_1_068,D,1,1,2.0149294290273696,1.482087442739357,0.416590965103272,0.9359697734501824,2.210417490196925,4.1096150402714215,4.578543931981793
D_1_069,D,1,0,0.6177193726661783,-1.4740702703536364,1.9343376070815868,4.0675639921551925,-0.9137589295396312,0.1772244554617444,-1.1583934109164755
D_1_070,D,1,0,0.839166444153196,-0.6911035865249345,2.6433488662846525,1.0770541609032318,0.8845073157560516,0.096183678899265,-0.0729233753610429
D_1_071,D,1,0,-0.6352779991007257,-0.4197293503378178,-0.4847475953738505,1.0310930948077524,-0.2613958334473667,1.3262990621360626,0.41448534861266
D_1_072,D,1,0,2.405253915428428,-1.1938349391079417,2.508962088585177,-0.9792868897533596,0.7456992935718109,0.1885150802580221,0.386589525278686
D_1_073,D,1,0,2.136988501992075,-1.4101379911753902,0.6685948092965448,-0.6448820200016134,0.6581403031952093,0.146300866322636,0.8693530423636187
D_1_074,D,1,0,0.7074347360909373,-1.0337685866960682,2.436329562930877,-1.1843430346309662,-0.1358448041641808,0.0214246158602851,0.5188811100967663
D_1_075,D,1,1,1.355362297684047,0.961157091936108,0.9195355675215192,-0.7183909632890404,1.7340042350699645,3.996419927273783,4.909734006662943
D_1_076,D,1,0,-2.5340760903037944,0.6473282323072976,-0.6271931584690018,-1.2089961813228356,-0.7879686858664083,0.3727268413149699,-0.5792071547448334
D_1_077,D,1,1,1.2971372418715104,1.5647807111129204,1.801967111705236,-0.8799449722850842,1.3864971131860857,3.435438582833032,4.343745968587271
D_1_078,D,1,0,-0.2426357340316538,-1.0399644595185258,1.8765780983781144,-0.1524000328165145,0.950303440219994,-0.9520239307135516,0.120578957814727
D_1_079,D,1,0,0.5423821322852777,-0.8118901226654545,3.0459628584454066,-1.112185569050634,3.5794288958825,0.3210180627704356,0.5073728701634748
D_1_080,D,1,0,0.8530742648076223,-0.9494317118693208,2.6735977300290994,-1.6394681541768237,0.678257310928403,-0.6482120761540655,-0.2739769904362266
D_1_081,D,1,1,0.0733852898646557,1.4231295289463408,1.995242059458592,-1.8001762032319248,1.4385690957666593,3.936798760924925,4.330764442535116
D_1_082,D,1,1,-1.6131022502338557,-1.181791184727637,1.0622927013756325,0.4824014001258469,0.5272352500731465,3.937810106994774,4.885818180386364
D_1_083,D,1,0,0.4598432063427937,1.314836422541255,0.4293483693227832,0.2038435620622836,0.9715107550342752,0.7076751401393082,-0.6956609616983256
D_1_084,D,1,0,-0.9267295655504938,-0.4885438662782689,0.6551270544580668,1.4234279159453216,-1.3194491801035868,1.0196096402149768,-0.6468965318550112
D_1_085,D,1,1,0.0872573840945757,0.1345284235206459,0.469067773197369,1.2200080841060996,0.7051828002214076,4.048901805202339,4.571292196121238
D_1_086,D,1,0,-0.7556373051177432,0.3598727440258914,0.6754479693947512,-0.3189061357927319,0.3295757164247703,-0.2459559125797988,0.1443727623941495
D_1_087,D,1,0,-0.426967819068985,1.1084174791664922,-1.594527423876093,0.9858894106153115,-0.9202982164047708,-0.3698873492692224,0.0467945021389564
D_1_088,D,1,0,-2.886901196582427,0.3715707752374975,1.1288680659595904,-1.676933972181548,1.3710004758698462,-0.2891581549263214,-0.8966400534668707
D_1_089,D,1,0,1.5211839090393966,1.1178076440561824,0.921064900612371,2.9786313490412466,0.9920402782203251,0.1318223837267971,0.1412601528021838
D_1_090,D,1,0,0.3166826279080925,0.1477333563290716,3.515874388859633,1.6075685716701835,-0.4471540453294391,-0.9747688738448664,-0.5240173901663626
D_1_091,D,1,1,1.88924907864858,2.2536623031177863,2.058740990835429,-0.3437082097189264,0.9374329210082204,3.9504985237793457,5.023432613062209
D_1_092,D,1,1,2.97480228726242,2.27144492415907,0.8197797644344637,-1.525945525410392,0.2924701119839834,3.92021356536378,4.703657802291376
D_0_000,D,0,0,0.0282414032034384,-0.0995310984953042,0.5647343909413306,0.4849039821091782,-1.2136770423772285,0.3665164414525022,0.1662156365175489
D_0_001,D,0,0,-2.2530453198007194,1.5168512691580045,-1.225766117284389,-2.326221736934748,0.3608103589806302,-0.1161427542565192,0.342511239623945
D_0_002,D,0,0,-1.1173585629744809,0.1793207406445661,-0.6026919072616194,-0.961427336602158,0.517795989141594,0.1081771375604591,-0.1702352622883696
D_0_003,D,0,0,-1.508630601120888,0.1013379468961169,-1.8675947131653348,0.9561470799136405,0.300742389861749,-0.2771652643710885,0.4739172709334565
D_0_004,D,0,0,-0.6273433039312487,-0.958001961076958,1.436259522868799,0.1134020359031563,0.2255452387572836,-0.1461064310630479,0.6531712055653458
D_0_005,D,0,0,0.0995599725824718,-0.2935617900896013,0.593339970208681,-0.5943914815807045,-0.4783254763384552,-0.799702229211191,0.2773456531577787
D_0_006,D,0,0,-2.5027340837790484,0.8229672417237063,-1.175584277134126,1.2014351910969945,0.2940098362216588,0.1203681435724903,0.6582789343458547
D_0_007,D,0,0,0.4280943666769403,-1.369072924272265,-0.0604875806579026,-1.2798798517165086,-1.2575413049040467,0.8572274789711547,-0.1833291048089764
D_0_008,D,0,0,-1.8879458166073475,0.6858391691657694,0.9497681980377854,0.3633436885344281,-0.0172593950671311,0.1149233305464922,0.4435789062384068
D_0_009,D,0,0,0.3717065785000142,0.373137356548912,0.49510858154752,-0.6081756612380144,1.2460751826365537,0.246733300989325,0.1924266740961685
D_0_010,D,0,0,-0.1368639314712267,0.3024148959489238,0.3822770368606367,-1.037262253247898,1.1329048104980632,-0.392036531263701,-0.3241666696164668
D_0_011,D,0,0,-0.3920390489907219,-2.3128156799543964,-0.8578421844076598,0.5872469504195769,-0.4183200381300219,0.7516573099897266,0.0037124553805122
D_0_012,D,0,0,-0.0913038199266415,-0.0985256474967765,-0.6372451036821263,-1.2213404564241137,-0.284630705598505,-0.2945915639652671,-0.1327838380668536
D_0_013,D,0,0,-0.6747225196646155,0.691320642533075,0.0951523488500559,2.398803329846286,1.1786121871790598,0.4967157021006219,-0.1342463411644771
D_0_014,D,0,0,-0.7655893042552171,-0.7986972567905452,0.9202555126972912,-0.7260851608879069,1.4951567842535445,0.0753166852652417,0.0597877375935087
D_0_015,D,0,0,-2.1034454885861096,0.1045905725391157,-0.8288668872680657,2.506812055691555,-1.276409381659736,-0.3916386890396963,0.5751706526391054
D_0_016,D,0,0,-0.0370341435616615,-2.488836194333287,-1.1214000337070544,-1.3511820102772878,-0.3703043505953606,0.5868573898531606,-0.0571587198305811
D_0_017,D,0,1,2.8069171382791467,1.6657195457037628,1.4940299204072716,0.5789529881131605,1.5537481715932608,3.904501396095169,4.768667431229783
D_0_018,D,0,0,2.4756188286057554,-0.692420927131763,-0.930312332441164,-1.493202568496869,1.0129641522151571,0.1175627215469913,-0.6247141960425051
